1.279805441657816267e+01 4.844371079794824730e+00 7.289577030575316030e+00 9.267707007616811765e+00 9.115402421901322327e+00 1.351026189656854370e+01 1.542422405837617561e+01 7.113259768397908189e+00 6.806697521500250758e+00 1.096743411231124377e+01 5.886697052637066996e+00 3.660993811300749190e+00 2.633327240945090253e+01 8.055867895938458645e+00 7.936774780366020465e+00 8.235343916016365284e+00 3.856535517895571363e+00 1.677974570161443424e+01 7.790768605181416007e+00 4.099180894080486581e+00 1.042016944698574221e+01 8.631603946982718156e+00 7.854584188251912735e+00 5.469731126775480234e+00 2.225894899911396152e+01
4.197024912659681917e+00 4.174008286952670232e+00 4.063038938009052359e+00 4.402912166609884714e+00 3.976987116471131234e+00 3.557493015607717357e+00 4.032145656840002701e+00 4.417733196658488737e+00 3.415020678676146559e+00 3.917023177653969235e+00 4.382006596975444701e+00 4.440377209249243506e+00 4.190586460326286122e+00 3.937459033391684127e+00 3.568028389388769206e+00 3.897011357862267378e+00 4.736802689983869996e+00 3.820514406003038488e+00 4.224436083552842724e+00 3.377552413161570843e+00 3.534607130877134740e+00 3.139484215206960638e+00 4.543721623473793159e+00 2.901909092021647041e+00 4.509673984110432521e+00
1.180045943439433032e+00 1.203517526392030579e+00 1.067375626510603137e+00 1.183092713729082313e+00 1.183887517892409980e+00 1.181814115464160819e+00 1.194734507035696947e+00 1.204607906616457669e+00 1.227442241043702698e+00 1.181300064993062726e+00 1.325496982232998722e+00 1.153803853693255776e+00 1.195339028186501951e+00 1.168856952521673209e+00 1.220687337689720042e+00 1.251108963646348160e+00 1.078580203462574216e+00 1.208330462658605775e+00 1.193732879014264281e+00 1.137489400454989807e+00 1.203115769384255795e+00 1.161354727845087753e+00 1.201199218973723504e+00 1.175743196326394013e+00 1.196641797833993826e+00
3.646877961495691434e-01 3.807121238167209820e-01 3.724527048071556434e-01 3.742679488710556890e-01 3.815214422945540362e-01 3.806164279459829936e-01 3.804215021888301407e-01 3.774619114700645262e-01 3.655329416092114592e-01 3.820724550337276648e-01 3.703224047349282788e-01 3.667968003023013290e-01 3.788977736544256181e-01 3.761837871955859836e-01 3.786471342026277442e-01 3.855254338927390223e-01 3.801140959485683757e-01 3.737418026790991776e-01 3.814874856342765908e-01 3.771375859136749109e-01 3.809856237071967966e-01 3.876743679424020095e-01 3.712715348847416275e-01 3.767485732007223032e-01 3.842035705820689429e-01
1.202561742313556503e-01 1.191848552632700925e-01 1.199360441199155414e-01 1.198748853104934647e-01 1.193012686725101884e-01 1.192430731603791871e-01 1.200788203241394264e-01 1.192005766441355391e-01 1.194938587941985625e-01 1.195800236984008724e-01 1.189975399851665588e-01 1.196447971895552437e-01 1.204801602377853081e-01 1.188257051597113867e-01 1.201696978647823766e-01 1.199914823588562607e-01 1.206047014341767171e-01 1.197307694436709480e-01 1.191108493419428260e-01 1.205556432675212591e-01 1.194559773243376033e-01 1.191596635518035324e-01 1.189670976107358447e-01 1.189166536819785541e-01 1.194455161725098968e-01
3.772356871412001905e-02 3.781912810475701603e-02 3.779957980050640404e-02 3.774789588118850070e-02 3.778213146878983686e-02 3.776959426174932022e-02 3.778673858401419838e-02 3.775511280132921865e-02 3.766019161727404696e-02 3.775241653792362623e-02 3.774954921331728774e-02 3.779732066785472522e-02 3.773658525952457848e-02 3.771729082684473211e-02 3.773618286580698866e-02 3.783272232027470178e-02 3.765559617238500856e-02 3.775819504252695552e-02 3.783040228371282315e-02 3.770299217342141379e-02 3.782195198073538128e-02 3.772773698875132170e-02 3.777233292599709025e-02 3.779910437603019313e-02 3.772485078213574927e-02
1.195848964001661706e-02 1.194298454532122071e-02 1.194466758410870841e-02 1.193729926696338040e-02 1.195366606364507700e-02 1.194692291192388060e-02 1.194539112364534361e-02 1.194174321398525258e-02 1.194668065009954483e-02 1.194072399253970178e-02 1.193086632017219782e-02 1.193954296663725899e-02 1.192834746742756254e-02 1.193638942347278672e-02 1.193781849779872173e-02 1.193706392546015939e-02 1.193512458821231401e-02 1.194935255152901679e-02 1.194033530005441518e-02 1.193619124586766354e-02 1.194077934407763129e-02 1.194606109252609356e-02 1.195196046331590579e-02 1.194004277623519558e-02 1.193375952681489591e-02
